job_id,job_link,last_processed_time,job_title,company,City,State,job_classification,job_keyword,seniority_level,seniority_level_keyword,title_id,keyword_id
760,https://www.linkedin.com/jobs/view/supplier-relations-data-analyst-at-pangeatwo-3784651650,2024-01-19 09:45:09.215838+0000,Supplier Relations- Data Analyst,PANGEATWO,Birmingham,AL,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
761,https://www.linkedin.com/jobs/view/cancer-data-analyst-at-steneral-consulting-3783924055,2024-01-19 09:45:09.215838+0000,Cancer Data Analyst,Steneral Consulting,Indianapolis,IN,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
762,https://www.linkedin.com/jobs/view/external-supply-sr-data-analyst-ai-at-pfizer-3799201445,2024-01-19 09:45:09.215838+0000,External Supply Sr. Data Analyst & AI,Pfizer,Tampa,FL,Data Analyst,Data Analyst,Senior-Level,Sr,6,9
763,https://www.linkedin.com/jobs/view/business-data-analyst-sc-with-security-clearance-at-clearancejobs-3803722355,2024-01-19 09:45:09.215838+0000,Business Data Analyst - SC with Security Clearance,ClearanceJobs,Richmond,VA,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
764,https://www.linkedin.com/jobs/view/senior-data-engineer-at-abbvie-3769033785,2024-01-19 09:45:09.215838+0000,Senior Data Engineer,AbbVie,Lake County,IL,Data Engineer,Senior Data Engineer,Senior-Level,Senior,4,5
765,https://www.linkedin.com/jobs/view/data-analyst-3-mishawaka-in-at-apn-software-services-inc-3731939584,2024-01-19 09:45:09.215838+0000,"Data Analyst 3- Mishawaka, IN","APN Software Services, Inc.",Elkhart,IN,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
766,https://www.linkedin.com/jobs/view/healthcare-data-analyst-at-sentara-health-3779250625,2024-01-19 09:45:09.215838+0000,HealthCare Data Analyst,Sentara Health,Richmond,VA,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
767,https://www.linkedin.com/jobs/view/research-data-analyst-at-the-johns-hopkins-university-3782543024,2024-01-19 09:45:09.215838+0000,Research Data Analyst,The Johns Hopkins University,Baltimore,MD,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
768,https://www.linkedin.com/jobs/view/lead-data-analyst-at-brown-university-3689309085,2024-01-19 09:45:09.215838+0000,Lead Data Analyst,Brown University,Providence,RI,Data Analyst,Data Analyst,Lead,Lead,6,9
769,https://www.linkedin.com/jobs/view/data-analyst-2-at-open-systems-inc-3793527302,2024-01-19 09:45:09.215838+0000,Data Analyst 2,Open Systems Inc.,Atlanta,GA,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
770,https://www.linkedin.com/jobs/view/research-data-analyst-with-security-clearance-at-clearancejobs-3797375684,2024-01-19 09:45:09.215838+0000,Research Data Analyst with Security Clearance,ClearanceJobs,San Diego,CA,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
771,https://www.linkedin.com/jobs/view/data-analyst-at-steneral-consulting-3755501845,2024-01-19 09:45:09.215838+0000,DATA ANALYST,Steneral Consulting,Ramsey,NJ,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
772,https://www.linkedin.com/jobs/view/master-data-coordinator-analyst-at-millenniumsoft-inc-3686866745,2024-01-19 09:45:09.215838+0000,Master Data Coordinator/Analyst,MillenniumSoft Inc,Hunt Valley,MD,Data Specialist,Data Coordinator,Principal / Staff-Level,Master,13,26
773,https://www.linkedin.com/jobs/view/database-data-analyst-iv-at-v-soft-consulting-group-inc-3799967852,2024-01-19 09:45:09.215838+0000,Database / Data Analyst IV,"V-Soft Consulting Group, Inc.",Philadelphia,PA,Database Engineer / Administrator,Database,Entry-Level / Junior,unclassified,9,11
774,https://www.linkedin.com/jobs/view/data-analyst-senior-at-energy-jobline-3794415965,2024-01-19 09:45:09.215838+0000,Data Analyst Senior,Energy Jobline,Houston,TX,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
775,https://www.linkedin.com/jobs/view/data-analyst-iii-at-trinus-corporation-3761240050,2024-01-19 09:45:09.215838+0000,Data Analyst III,Trinus Corporation,Chicago,IL,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
776,https://www.linkedin.com/jobs/view/data-steward-research-analysis-spec-sr-at-state-of-minnesota-3799103484,2024-01-19 09:45:09.215838+0000,Data Steward - Research Analysis Spec Sr,State of Minnesota,Stillwater,MN,Data Governance & Security,Data Steward,Senior-Level,Sr,8,25
777,https://www.linkedin.com/jobs/view/data-analyst-1-temporary-at-university-of-miami-3798154820,2024-01-19 09:45:09.215838+0000,Data Analyst 1 ( Temporary ),University of Miami,Miami,FL,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
778,https://www.linkedin.com/jobs/view/senior-data-analyst-at-ncsa-college-recruiting-3782536362,2024-01-19 09:45:09.215838+0000,Senior Data Analyst,NCSA College Recruiting,Bradenton,FL,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
779,https://www.linkedin.com/jobs/view/senior-data-analyst-business-insights-harry-s-flamingo-at-harry-s-inc-3758737620,2024-01-19 09:45:09.215838+0000,Senior Data Analyst- Business Insights (Harry's & Flamingo),Harry's Inc.,New York,NY,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
780,https://www.linkedin.com/jobs/view/financial-data-analyst-with-security-clearance-at-clearancejobs-3753453477,2024-01-19 09:45:09.215838+0000,Financial Data Analyst with Security Clearance,ClearanceJobs,Aberdeen Proving Ground,MD,Data Analyst,Financial Data Analyst,Entry-Level / Junior,unclassified,6,7
781,https://www.linkedin.com/jobs/view/research-associate-data-analyst-at-north-carolina-agricultural-and-technical-state-university-3790973801,2024-01-19 09:45:09.215838+0000,Research Associate (Data Analyst),North Carolina Agricultural and Technical State University,Greensboro,NC,Data Analyst,Data Analyst,Entry-Level / Junior,Associate,6,9
782,https://www.linkedin.com/jobs/view/senior-data-analyst-at-enexus-global-inc-3772648996,2024-01-19 09:45:09.215838+0000,Senior data analyst,Enexus Global Inc.,Dallas,TX,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
783,https://www.linkedin.com/jobs/view/data-analyst-at-ekodus-3693761786,2024-01-19 09:45:09.215838+0000,Data Analyst,Ekodus,Dallas,TX,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
784,https://www.linkedin.com/jobs/view/data-analyst-at-nr-consulting-3768024112,2024-01-19 09:45:09.215838+0000,Data Analyst,NR Consulting,Troy,MI,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
785,https://www.linkedin.com/jobs/view/senior-technical-data-analyst-at-dice-3804444558,2024-01-19 09:45:09.215838+0000,Senior Technical Data Analyst,Dice,Quincy,MA,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
786,https://www.linkedin.com/jobs/view/big-data-engineer-iv-876217-at-the-judge-group-3729743972,2024-01-19 09:45:09.215838+0000,Big Data Engineer - IV (876217),The Judge Group,Grand Prairie,TX,Data Engineer,Big Data Engineer,Entry-Level / Junior,unclassified,4,39
787,https://www.linkedin.com/jobs/view/sr-data-scientist-at-dice-3781601343,2024-01-19 09:45:09.215838+0000,Sr. Data Scientist,Dice,Eagan,MN,Data Scientist,Data Scientist,Senior-Level,Sr,10,16
788,https://www.linkedin.com/jobs/view/compliance-data-privacy-counsel-at-homeserve-usa-3799829658,2024-01-19 09:45:09.215838+0000,Compliance & Data Privacy Counsel,HomeServe USA,Norwalk,CT,Data Governance & Security,Data Privacy,Entry-Level / Junior,unclassified,8,21
789,https://www.linkedin.com/jobs/view/manager-data-engineering-at-jobs-for-humanity-3804323824,2024-01-19 09:45:09.215838+0000,"Manager, Data Engineering",Jobs for Humanity,Fredericksburg,VA,Data Engineer,Data Engineering,Lead,Manager,4,13
790,https://www.linkedin.com/jobs/view/sr-data-architect-at-oculus-search-partners-llc-3677220002,2024-01-19 09:45:09.215838+0000,Sr. Data Architect,Oculus Search Partners LLC,Stamford,CT,Data Architect,Data Architect,Senior-Level,Sr,11,30
791,https://www.linkedin.com/jobs/view/data-engineer-at-merit321-launching-careers-3713419751,2024-01-19 09:45:09.215838+0000,Data Engineer,"Merit321, Launching Careers",Sykesville,MD,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
792,https://www.linkedin.com/jobs/view/future-opportunity-data-engineering-consultant-at-avanade-3781777908,2024-01-19 09:45:09.215838+0000,Future Opportunity- Data Engineering Consultant,Avanade,Rochester,NY,Data Engineer,Data Engineering,Mid-Level,unclassified,4,13
793,https://www.linkedin.com/jobs/view/staff-software-engineer-ml-engineering-at-walmart-3756212088,2024-01-19 09:45:09.215838+0000,Staff Software Engineer - ML Engineering,Walmart,Bentonville,AR,Machine Learning Engineer,Ml Engineering,Principal / Staff-Level,Staff,1,24
794,https://www.linkedin.com/jobs/view/senior-data-engineer-at-sierra-its-3672847898,2024-01-19 09:45:09.215838+0000,Senior Data Engineer,Sierra ITS,Lake Forest,IL,Data Engineer,Senior Data Engineer,Senior-Level,Senior,4,5
795,https://www.linkedin.com/jobs/view/staff-software-engineer-data-frameworks-at-ridgeline-3675316377,2024-01-19 09:45:09.215838+0000,"Staff Software Engineer, Data Frameworks",Ridgeline,Reno,NV,Software & Platform Engineering,Software Engineer,Principal / Staff-Level,Staff,2,2
796,https://www.linkedin.com/jobs/view/data-analyst-intern-at-acadian-ambulance-3805625245,2024-01-19 11:00:10.137834+0000,Data Analyst Intern,Acadian Ambulance,Lafayette,LA,Data Analyst,Data Analyst,Intern,Intern,6,9
797,https://www.linkedin.com/jobs/view/data-engineer-at-emergent-professional-resources-l-p-epr-3804219470,2024-01-19 09:45:09.215838+0000,Data Engineer,Emergent Professional Resources L.P. (EPR),Houston,TX,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
798,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-jobs-for-humanity-3792355463,2024-01-19 09:45:09.215838+0000,Senior Machine Learning Engineer,Jobs for Humanity,Dover,DE,Machine Learning Engineer,Machine Learning Engineer,Senior-Level,Senior,1,1
799,https://www.linkedin.com/jobs/view/compliance-data-specialist-at-jevs-human-services-3774236853,2024-01-19 09:45:09.215838+0000,Compliance&Data Specialist,JEVS Human Services,Philadelphia,PA,Data Specialist,Data Specialist,Senior-Level,Specialist,13,29
800,https://www.linkedin.com/jobs/view/python-data-engineer-at-logic20-20-inc-3789086620,2024-01-19 09:45:09.215838+0000,Python Data Engineer,"Logic20/20, Inc.",Los Angeles,CA,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
801,https://www.linkedin.com/jobs/view/data-governance-analyst-at-dws-group-3795577371,2024-01-19 09:45:09.215838+0000,Data Governance Analyst,DWS Group,Jacksonville,FL,Data Governance & Security,Data Governance,Entry-Level / Junior,unclassified,8,43
802,https://www.linkedin.com/jobs/view/data-engineer-iii-at-vrk-it-vision-inc-3677424570,2024-01-19 09:45:09.215838+0000,Data Engineer III,VRK IT Vision Inc.,Houston,TX,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
803,https://www.linkedin.com/jobs/view/data-architect-at-ekodus-inc-3782095022,2024-01-19 09:45:09.215838+0000,Data Architect,Ekodus INC.,Bradevelt,NJ,Data Architect,Data Architect,Senior-Level,unclassified,11,30
804,https://www.linkedin.com/jobs/view/senior-financial-analyst-aws-services-finance-database-group-at-amazon-web-services-aws-3786759478,2024-01-19 09:45:09.215838+0000,"Senior Financial Analyst, AWS Services Finance - Database Group",Amazon Web Services (AWS),Seattle,WA,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
805,https://www.linkedin.com/jobs/view/master-data-management-administrator-at-lancesoft-inc-3784839480,2024-01-19 09:45:09.215838+0000,Master Data Management Administrator,"LanceSoft, Inc.",Princeton,NJ,Data Governance & Security,Master Data Management,Principal / Staff-Level,Master,8,10
806,https://www.linkedin.com/jobs/view/law-enforcement-data-analyst-at-village-of-schaumburg-3802328737,2024-01-19 09:45:09.215838+0000,Law Enforcement Data Analyst,Village of Schaumburg,Schaumburg,IL,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
807,https://www.linkedin.com/jobs/view/oracle-database-administrator-at-psrtek-3774002809,2024-01-19 09:45:09.215838+0000,Oracle Database Administrator,PSRTEK,Atlanta,GA,Database Engineer / Administrator,Database,Entry-Level / Junior,unclassified,9,11
808,https://www.linkedin.com/jobs/view/data-analyst-ussocom-at-simis-inc-3787738902,2024-01-19 09:45:09.215838+0000,Data Analyst (USSOCOM),SimIS Inc.,Tampa,FL,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
809,https://www.linkedin.com/jobs/view/senior-data-analyst-data-lead-at-blue-star-partners-3775400348,2024-01-19 09:45:09.215838+0000,Senior Data Analyst (Data Lead),Blue Star Partners,Columbus,OH,Data Analyst,Data Analyst,Lead,Lead,6,9
810,https://www.linkedin.com/jobs/view/entry-level-data-analyst-management-consultant-nationwide-us-based-candidates-only-at-arcadis-3701470232,2024-01-19 09:45:09.215838+0000,Entry Level Data Analyst/Management Consultant - Nationwide (US Based Candidates Only),Arcadis,Orlando,FL,Data Analyst,Data Analyst,Entry-Level / Junior,Entry Level,6,9
811,https://www.linkedin.com/jobs/view/senior-data-engineer-at-nanoverse-technologies-ltd-3791867893,2024-01-19 09:45:09.215838+0000,Senior Data Engineer,"Nanoverse Technologies, Ltd.",Beaverton,OR,Data Engineer,Senior Data Engineer,Senior-Level,Senior,4,5
812,https://www.linkedin.com/jobs/view/senior-database-administrator-at-apexanalytix-3805284362,2024-01-19 09:45:09.215838+0000,Senior Database Administrator,apexanalytix,Greensboro,NC,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
813,https://www.linkedin.com/jobs/view/senior-systems-and-data-analyst-at-oakland-university-3798815838,2024-01-19 09:45:09.215838+0000,Senior Systems and Data Analyst,Oakland University,Rochester,MI,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
814,https://www.linkedin.com/jobs/view/senior-database-administrator-at-arrivia-3788918408,2024-01-19 09:45:09.215838+0000,Senior Database Administrator,arrivia,Scottsdale,AZ,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
815,https://www.linkedin.com/jobs/view/data-analyst-hybrid-new-york-ny-10020-3-in-office-2-remote-at-ekodus-3691416126,2024-01-19 09:45:09.215838+0000,"Data Analyst _ HYBRID- New York, NY 10020 (3 in-office/2 remote)",Ekodus,New York,NY,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
816,https://www.linkedin.com/jobs/view/senior-database-administrator-database-administrator-3-12920-with-security-clearance-at-clearancejobs-3753453762,2024-01-19 09:45:09.215838+0000,Senior Database Administrator (Database Administrator 3) - 12920 with Security Clearance,ClearanceJobs,Norfolk,VA,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
817,https://www.linkedin.com/jobs/view/senior-data-analyst-at-cgi-3790971865,2024-01-19 09:45:09.215838+0000,Senior Data Analyst,CGI,Miami,FL,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
818,https://www.linkedin.com/jobs/view/data-analyst-at-new-york-psychotherapy-and-counseling-center-nypcc-3792633853,2024-01-19 09:45:09.215838+0000,Data Analyst,New York Psychotherapy and Counseling Center (NYPCC),Queens,NY,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
819,https://www.linkedin.com/jobs/view/data-engineer-2-at-kraft-analytics-group-3802287944,2024-01-19 09:45:09.215838+0000,Data Engineer 2,Kraft Analytics Group,Foxborough,MA,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
820,https://www.linkedin.com/jobs/view/database-administrator-at-lawrence-livermore-national-laboratory-3803856024,2024-01-19 09:45:09.215838+0000,Database Administrator,Lawrence Livermore National Laboratory,Livermore,CA,Database Engineer / Administrator,Database,Entry-Level / Junior,unclassified,9,11
821,https://www.linkedin.com/jobs/view/senior-database-administrator-at-mission-technologies-a-division-of-hii-3777397066,2024-01-19 09:45:09.215838+0000,Senior Database Administrator,"Mission Technologies, a division of HII",Norfolk,VA,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
822,https://www.linkedin.com/jobs/view/senior-statistical-data-analyst-infectious-diseases-at-washington-university-in-st-louis-3727309955,2024-01-19 09:45:09.215838+0000,Senior Statistical Data Analyst - Infectious Diseases,Washington University in St. Louis,St Louis,MO,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
823,https://www.linkedin.com/jobs/view/senior-database-administrator-at-fis-3801574411,2024-01-19 09:45:09.215838+0000,Senior Database Administrator,FIS,Phoenix,AZ,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
824,https://www.linkedin.com/jobs/view/assortment-planner-supply-chain-data-analyst-at-sunrise-systems-inc-3636036207,2024-01-19 09:45:09.215838+0000,Assortment Planner/Supply chain data analyst,"Sunrise Systems, Inc.",Beaverton,OR,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
825,https://www.linkedin.com/jobs/view/data-entry-specialist-at-latitude-inc-3787728032,2024-01-19 09:45:09.215838+0000,Data Entry Specialist,Latitude Inc,Charleroi,PA,Data Specialist,Data Entry Specialist,Senior-Level,Specialist,13,33
826,https://www.linkedin.com/jobs/view/sr-sql-database-administrator-at-ryan-consulting-group-llc-3796098135,2024-01-19 09:45:09.215838+0000,Sr SQL Database Administrator,"Ryan Consulting Group, LLC",Charlotte,NC,Database Engineer / Administrator,Database,Senior-Level,Sr,9,11
827,https://www.linkedin.com/jobs/view/data-engineer-offshore-at-compu-vision-consulting-inc-3798616253,2024-01-19 09:45:09.215838+0000,Data Engineer - Offshore,Compu-Vision Consulting Inc.,Sun Prairie,WI,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
828,https://www.linkedin.com/jobs/view/data-engineer-at-staffingine-llc-3801118686,2024-01-19 09:45:09.215838+0000,Data Engineer,Staffingine LLC,Johnston,IA,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
